term,estimate,std.error,statistic,p.value,dependent,Dependent_Variable,Window,Horizon,Retail_Flag
Item_2.06,5.788288943943821e-06,6.222291224914929e-06,0.9302504069187084,0.3522414496954238,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_3.01,-2.773063977826321e-05,3.039750514113465e-06,-9.122669656444083,7.329673315783622e-20,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_3.02,-5.099415345097978e-06,1.7091005008380751e-06,-2.983683722869092,0.0028480102852081,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_3.03,-1.139808595816622e-05,2.5379430168824348e-06,-4.491072448177906,7.086547658117687e-06,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_4.01,-1.7913095359384756e-05,2.9696444443201693e-06,-6.032067372121224,1.618755285278054e-09,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_4.02,-1.4780873352309392e-05,5.8189995207132674e-06,-2.540105614323477,0.0110819005858203,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_5.01,2.320443969791126e-05,6.2822385006736445e-06,3.69365787297363,0.00022105122170398711,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_5.02,-4.737039272384569e-06,5.388861540303532e-07,-8.790426766314265,1.4899399152184451e-18,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_5.03,-2.9390102165245403e-06,1.331659064999822e-06,-2.20702903150735,0.0273120322490225,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_5.04,1.3465131249879933e-05,8.447128842239262e-06,1.594048285678858,0.1109252219159828,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_5.05,-6.603859327025793e-07,6.0445896290976986e-06,-0.1092524014407174,0.913002298777722,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_5.06,-3.4784527037852675e-05,1.0506292748711653e-05,-3.310827888564039,0.0009302041804704152,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_5.07,-2.746710928472758e-06,7.287034170889817e-07,-3.769312540683967,0.00016369784646265876,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_5.08,-2.6616278238511357e-05,6.766130836923755e-06,-3.933751634429307,8.363022599153069e-05,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_7.01,9.891355812702482e-06,5.457812468394562e-07,18.12329732833797,2.0873107353862577e-73,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_8.01,1.3717285558463592e-05,5.442339677478385e-07,25.204758194768285,3.554038575378204e-140,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_9.01,3.541995997205117e-06,5.138013447335716e-07,6.893707137029383,5.435702560318377e-12,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_1.01,2.375670880961832e-05,1.5922597889461974e-06,14.920121059730574,2.4384511007769306e-50,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_1.02,-4.219859400237845e-07,3.7176288352508622e-06,-0.1135094326852856,0.909626685322029,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_1.03,0.0001437136809996197,6.152513032343511e-05,2.335853337394373,0.0194988875839849,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_1.04,-4.175734090386093e-05,2.384095952852608e-05,-1.7514958176871036,0.0798605425336993,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_1.05,-1.6141531279295327e-05,6.636605832227174e-05,-0.2432196771565443,0.8078352245388423,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_2.01,-3.1618079313406216e-06,3.432730073536035e-06,-0.9210767708524376,0.357010348064898,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_2.02,3.803028126260794e-05,1.0812583264984263e-06,35.17224360783989,5.323696204178907e-271,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_2.03,-3.440451492644949e-05,2.144528791083668e-06,-16.042925172883454,6.406948451217494e-58,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_2.04,-1.4827534219385124e-05,1.4090858619518437e-05,-1.052280391121536,0.2926709266829006,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_2.05,4.73185941906185e-05,6.3779395279111824e-06,7.419103612309672,1.1791608285486673e-13,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_2.06,2.2562786097237677e-05,1.164436608904728e-05,1.937656882710025,0.0526650989838806,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_3.01,-6.45500393436019e-05,5.688575847324704e-06,-11.347311010006017,7.648014677924999e-30,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_3.02,8.967655210922782e-07,3.198407708238713e-06,0.2803787393277968,0.7791869469995125,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_3.03,-1.3150591095773385e-05,4.749498251021893e-06,-2.7688379699779717,0.0056256609779586,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_4.01,-3.881824443631212e-05,5.5573793141788405e-06,-6.98499098977697,2.8487510309864258e-12,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_4.02,-1.9698892203256117e-05,1.0889647881329198e-05,-1.8089558466835984,0.0704578645678137,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_5.01,3.362325442598523e-05,1.1756559017148151e-05,2.8599570994320915,0.0042369836266999,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_5.02,-1.01311063842769e-05,1.008470249366918e-06,-10.04601413937283,9.565978193237581e-24,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_5.03,-4.888126028027168e-06,2.4920619047055523e-06,-1.961478572742245,0.0498232234749155,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_5.04,1.959143038342434e-05,1.5807916620647233e-05,1.2393429731173644,0.2152185120675503,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_5.05,-5.525569399356141e-06,1.131181621287576e-05,-0.4884776498637433,0.6252115534379881,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_5.06,-7.664710189924321e-05,1.9661447950418275e-05,-3.8983447247898457,9.685250407717292e-05,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_5.07,-7.745733886098635e-06,1.363716138565783e-06,-5.679872568087964,1.3479530768412097e-08,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_5.08,-6.314643533308835e-05,1.266210502509188e-05,-4.98704087574334,6.131114602068794e-07,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_7.01,2.898032356286804e-05,1.021375309604964e-06,28.373824284118164,4.258365208583878e-177,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_8.01,3.740895229517772e-05,1.0184900033399045e-06,36.729817840630375,2.4470688080823357e-295,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_9.01,1.098882909514384e-05,9.61530330499148e-07,11.428478901377286,3.013474016951406e-30,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_1.01,0.00040124620552763057,1.0850268672563953e-05,36.98030137652018,2.3795710238660278e-299,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_1.02,0.00010630634560854056,2.5347198291007816e-05,4.194007731665312,2.740687458074334e-05,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_1.03,0.00197658164182,0.00041896622716639225,4.717758887603814,2.384570133762229e-06,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_1.04,-0.00017636889280249043,0.0001623485239675201,-1.086359693900114,0.2773198878000937,log_vol_33per,Total Volume,24 hours,Post,Retail
